office_id,sector_id,type_id,amount
322,2161,501,530307810
322,2161,502,46858239
322,2161,503,193133112
322,2161,513,11735000
322,2161,515,56500000
322,2161,516,459125866
322,2161,517,59050000
322,2161,519,4600000
322,2161,534,5303078
322,2161,536,260000
322,2161,611,54536600
322,2161,612,55700000
322,2162,501,356712211
322,2162,502,9056329
322,2162,503,122886167
322,2162,504,8140000
322,2162,513,12621450
322,2162,514,106000
322,2162,515,20976785
322,2162,516,54233515
322,2162,517,18039005
322,2162,518,350000
322,2162,519,3310500
322,2162,534,3567122
322,2162,536,200000
322,2162,611,2500000
322,2162,612,25250000
322,2182,502,5950000
322,2182,521,3801048380
322,2191,516,2200000
322,2191,517,11000000
322,2191,519,300000
322,2191,533,211280648
322,2191,551,5707000
322,2199,533,324755370
322,2491,551,355000
322,2510,522,19000000
322,2562,501,31643406
322,2562,502,1608064
322,2562,503,11238998
322,2562,512,100000
322,2562,513,2503000
322,2562,514,80000
322,2562,515,4550000
322,2562,516,55669246
322,2562,517,3605000
322,2562,533,84400000
322,2562,534,316434
322,2562,536,265500
322,2562,612,15600000
322,2562,635,4000000
322,2590,551,14013000
322,3732,521,1310000000
322,3732,631,90000000
322,3743,521,123333333
322,3772,501,46888794
322,3772,502,1732000
322,3772,503,16433828
322,3772,513,3520000
322,3772,514,200000
322,3772,515,4260957
322,3772,516,306138347
322,3772,517,12630000
322,3772,518,150000
322,3772,519,85110000
322,3772,534,468888
322,3772,536,5804000
322,3772,611,402073000
322,3772,612,28600000
322,4250,521,300000000
327,2223,504,50000
327,2223,513,2135308
327,2223,516,43332616
327,2223,517,420000
327,2229,533,71207243
327,2229,635,10205055
327,2231,501,7389810
327,2231,502,29800
327,2231,503,2507828
327,2231,513,698000
327,2231,515,2510000
327,2231,516,6056000
327,2231,517,960000
327,2231,519,50000
327,2231,534,73898
327,2231,536,1119300
327,2231,612,1100000
327,2241,633,520598000
327,2259,521,22847400
327,2259,522,10340000
327,2261,501,258355247
327,2261,502,6847999
327,2261,503,89638697
327,2261,504,11402000
327,2261,513,268955180
327,2261,514,18000
327,2261,515,30535000
327,2261,516,445934569
327,2261,517,31305024
327,2261,519,26610250
327,2261,534,2583552
327,2261,536,2072600
327,2261,581,3500000
327,2261,611,91864435
327,2261,612,6500000
327,2262,501,317389832
327,2262,502,1191774
327,2262,503,107680584
327,2262,513,14258000
327,2262,514,171800
327,2262,515,16509480
327,2262,516,76801955
327,2262,517,14440145
327,2262,518,235000
327,2262,519,983550
327,2262,534,3173898
327,2262,536,174500
327,2262,549,4422600
327,2262,611,14200000
327,2262,612,18650000
327,2280,501,145745
327,2280,502,41853
327,2280,503,63408
327,2280,517,75000
327,2280,533,81412441
327,2280,534,1458
327,2280,635,10000000
327,2291,513,89200
327,2291,514,240000
327,2291,516,4632160
327,2291,517,8766224
327,2291,519,3311000
327,2291,551,1205000000
327,2291,554,16466000
327,2294,521,6551450698
327,2294,532,4505463943
327,2299,501,69691903
327,2299,502,3856770
327,2299,503,24859453
327,2299,513,10000
327,2299,516,5664692
327,2299,517,2389668
327,2299,531,26060912000
327,2299,532,1620000
327,2299,533,45000000
327,2299,534,696918
327,2299,581,5550000000
327,2299,633,92620723820
327,4339,513,91820
327,4339,516,24912
327,5111,516,45000000
327,5191,521,91389600
327,5219,516,136450
327,5219,517,40500
327,5220,513,15390
327,5220,515,15000
327,5220,516,7400537
327,5220,517,60400
327,5271,516,1452
327,5271,517,14580
328,2411,519,1500000000
328,2412,519,90000000
328,2461,501,346110228
328,2461,502,15394177
328,2461,503,54320818
328,2461,504,1000000
328,2461,513,12700000
328,2461,515,10465800
328,2461,516,40499052
328,2461,517,5100000
328,2461,519,3850000
328,2461,534,3461103
328,2461,536,590000
328,2461,549,2000000
328,2461,611,36000000
328,2461,612,12700000
328,2491,514,100000
328,2491,516,2500000
328,2491,517,2520000
328,2491,551,500000
328,5199,612,40000000
329,1011,501,19124200
329,1011,502,600100
329,1011,503,6463979
329,1011,513,1370000
329,1011,516,50010000
329,1011,517,2220000
329,1011,521,35751860
329,1011,531,8020427169
329,1011,533,6660940
329,1011,534,191242
329,1011,612,668000000
329,1011,631,98129900
329,1011,633,6720975660
329,1012,521,1750000000
329,1012,531,20676840365
329,1012,633,125000000
329,1013,521,85000000
329,1013,531,310000000
329,1014,531,2797937000
329,1014,581,53000000
329,1014,633,13063000
329,1019,521,40000000
329,1019,522,29600000
329,1019,531,230500000
329,1019,532,50000000
329,1019,581,5000000
329,1019,633,13000000
329,1019,635,70000000
329,1024,531,947473000
329,1024,633,13000000
329,1029,531,2050000000
329,1029,633,300000000
329,1031,521,1050000000
329,1031,581,10000000
329,1036,501,197090114
329,1036,502,847628
329,1036,503,66616460
329,1036,513,9750000
329,1036,515,9750000
329,1036,516,26448509
329,1036,517,10237988
329,1036,534,1970901
329,1036,536,600000
329,1036,549,3000000
329,1036,581,210000000
329,1036,612,10000000
329,1037,516,100000000
329,1037,581,100000000
329,1039,522,6700000
329,1039,581,20000000
329,1039,634,10000000
329,1061,501,432294019
329,1061,502,18319007
329,1061,503,151898223
329,1061,512,20000
329,1061,513,9870000
329,1061,515,41870000
329,1061,516,38703000
329,1061,517,18831000
329,1061,519,1361000
329,1061,534,4322940
329,1061,536,1245000
329,1061,549,100000
329,1061,581,100000
329,1061,611,150000000
329,1061,612,50000000
329,1062,501,2182812489
329,1062,502,19503090
329,1062,503,742482887
329,1062,504,2181000
329,1062,512,20000
329,1062,513,113314240
329,1062,514,191500
329,1062,515,129555226
329,1062,516,744745170
329,1062,517,181764300
329,1062,519,106950920
329,1062,534,21828126
329,1062,536,1348500
329,1062,549,25900000
329,1062,581,2000000
329,1062,590,15000000
329,1062,612,170000000
329,1069,516,910717642
329,1069,612,100000000
329,1081,502,198057
329,1081,503,66943
329,1081,516,4735000
329,1081,519,153367195
329,1081,521,224461676
329,1081,533,769798296
329,1081,549,480000
329,1091,513,140000
329,1091,514,350000
329,1091,515,5000
329,1091,516,23307504
329,1091,517,18135000
329,1091,519,5800000
329,1091,554,8900000
329,1098,513,347212895
329,1098,515,4000000
329,1098,516,891072881
329,1098,517,20211000
329,1098,519,200300280
329,1098,533,505940625
329,1098,612,300000000
329,1098,635,13753905
329,1099,513,800000
329,1099,516,37210000
329,2310,634,300000000
329,2321,634,600000000
329,2331,631,120000000
329,2333,631,103000000
329,2339,631,150000000
329,2341,631,227000000
329,3111,533,7154024
329,3315,533,111758916
329,3315,635,13021571
329,3543,522,3700000
329,3744,631,350000000
329,3799,516,18000000
329,5271,516,1400000
329,5271,517,300000
333,3112,533,32758053
333,3114,533,450648776
333,3124,533,320867754
333,3131,533,1227134047
333,3132,533,440344194
333,3133,533,6789565
333,3139,533,177732509
333,3141,533,159467228
333,3143,533,23946750
333,3145,533,83969833
333,3146,533,54845191
333,3148,533,343678782
333,3211,533,32589785265
333,3211,635,7685402323
333,3212,533,13540724726
333,3231,533,3436718
333,3233,533,1479109
333,3261,501,735906344
333,3261,502,69075384
333,3261,503,269286876
333,3261,504,4178085
333,3261,513,10640074
333,3261,514,165000
333,3261,515,14522416
333,3261,516,123059476
333,3261,517,12210215
333,3261,519,1933600
333,3261,534,7358436
333,3261,536,52000
333,3261,554,2000000
333,3261,590,21678925
333,3261,612,126750543
333,3262,501,310866313
333,3262,502,17536164
333,3262,503,108425131
333,3262,513,8439432
333,3262,514,40000
333,3262,515,8215000
333,3262,516,20428417
333,3262,517,9539227
333,3262,519,50000
333,3262,534,3108664
333,3262,536,50000
333,3262,611,4728200
333,3262,612,316974
333,3291,513,20000
333,3291,516,962000
333,3291,517,526000
333,3291,533,4068964
333,3291,536,30000
333,3291,549,1993000
333,3291,553,9328666
333,3291,554,3647937
333,3292,522,13535100
333,3293,522,17887500
333,3294,533,232462380
333,3299,516,4200000
333,3299,522,3001647413
333,3299,532,215940770681
333,3299,533,1569621757
333,3299,553,20897626
333,3299,554,16318388
333,3299,634,606064042
333,3299,635,65000000
333,3314,533,176436459
333,3315,533,44394230
333,3411,501,69079130
333,3411,502,12541811
333,3411,503,25897880
333,3411,513,13420000
333,3411,515,3030000
333,3411,516,46390000
333,3411,517,26058815
333,3411,534,690791
333,3411,536,50000
333,3411,612,20000000
333,3419,532,50721342
333,3419,533,16100000
333,3419,549,50000000
333,3421,522,184050000
333,3421,532,49342450
333,3421,533,9002702
333,3421,632,25194100
333,3541,532,4500000
333,3809,502,5186540
333,3809,503,1741280
333,3809,516,8612180
333,3809,517,4460000
333,3809,521,58587303
333,3809,522,45046457
333,3809,533,5715585349
333,3809,549,900000
333,3809,553,20000000
333,3809,554,2388670274
333,3809,635,1086618428
333,5273,516,160750
333,5273,612,200000
333,5399,522,31346100
333,6222,516,750000
333,6222,533,111250000
334,3311,522,92696440
334,3311,532,290000000
334,3311,533,1158087956
334,3311,635,778698780
334,3312,522,388092160
334,3312,532,110000000
334,3312,533,361840443
334,3313,533,119218446
334,3313,635,80000000
334,3314,532,110707000
334,3314,533,820200028
334,3314,635,46811781
334,3315,532,9500000
334,3315,533,2568823593
334,3315,634,61000000
334,3315,635,1754396862
334,3316,521,17425000
334,3316,553,30000000
334,3317,521,14815000
334,3317,522,73211400
334,3319,521,124550469
334,3319,522,389630000
334,3319,531,1409900000
334,3319,532,27800000
334,3319,533,196790277
334,3319,549,36000000
334,3319,633,225494849
334,3319,634,1795852494
334,3319,635,313054662
334,3321,533,1607664603
334,3321,635,664550746
334,3322,522,390000000
334,3322,532,434000000
334,3322,549,122000000
334,3324,634,4000000
334,3324,635,15000000
334,3329,522,14255000
334,3329,532,13000000
334,3329,533,2000000
334,3329,632,4500000
334,3329,635,15500000
334,3330,519,3055591863
334,3330,522,722376500
334,3361,501,199285502
334,3361,502,14880917
334,3361,503,71095810
334,3361,504,60000
334,3361,513,6330200
334,3361,514,80000
334,3361,515,10995000
334,3361,516,62119485
334,3361,517,16499990
334,3361,519,1798010
334,3361,521,820000
334,3361,534,1991855
334,3361,536,100000
334,3361,549,3450000
334,3361,611,9000000
334,3361,612,76380000
334,3380,502,2553902
334,3380,503,1246000
334,3380,517,90000
334,3380,521,2442000
334,3380,522,429000
334,3380,533,488659000
334,3380,590,1110098
334,3380,635,180000
334,3391,514,11320
334,3391,517,465680
334,3391,522,5298000
334,3391,553,710000
334,3391,554,24120000
334,3392,522,49150000
334,3399,522,2000000
334,5261,516,200000
335,3515,533,13385000
335,3521,533,99462998
335,3521,635,2686822760
335,3522,635,23616000
335,3523,635,141156665
335,3526,635,26843335
335,3531,513,514000000
335,3531,533,438897419
335,3531,635,2676217
335,3533,516,250000000
335,3533,532,79500000
335,3539,501,105202282
335,3539,502,4922743
335,3539,503,37222258
335,3539,513,7800000
335,3539,514,15000
335,3539,515,5710000
335,3539,516,102153983
335,3539,517,36484391
335,3539,519,868000
335,3539,522,32150000
335,3539,534,1052024
335,3539,536,55000
335,3539,542,1800000
335,3539,554,2000000
335,3539,612,6776000
335,3542,522,10000000
335,3543,522,52000000
335,3543,632,10000000
335,3549,501,68472208
335,3549,502,47370001
335,3549,503,39154665
335,3549,516,38000
335,3549,517,340000
335,3549,521,8598906
335,3549,522,25115000
335,3549,532,10262000
335,3549,533,25304569
335,3549,534,684723
335,3549,590,34777732
335,3549,635,7585163102
335,3561,501,313027835
335,3561,502,22686734
335,3561,503,112831691
335,3561,512,145000
335,3561,513,10680000
335,3561,514,230100
335,3561,515,27000000
335,3561,516,80500000
335,3561,517,29304900
335,3561,518,50000
335,3561,519,3930000
335,3561,534,3111348
335,3561,536,5460000
335,3561,549,200000
335,3561,590,3557102
335,3561,612,13224000
335,3562,501,1219996004
335,3562,502,9522332
335,3562,503,415577197
335,3562,513,19200517
335,3562,515,45129223
335,3562,516,75742062
335,3562,517,20377967
335,3562,519,300000
335,3562,534,12199959
335,3562,536,217000
335,3562,611,250000
335,3562,612,10573783
335,3589,501,7106940
335,3589,502,3279192
335,3589,503,3510513
335,3589,513,120000
335,3589,516,381114
335,3589,517,176932
335,3589,533,1962759212
335,3589,534,71069
335,3591,516,17500000
335,3591,551,500000
335,3591,554,1800000
335,3592,521,275000000
335,3592,532,92100000
335,3592,533,220859000
335,5111,635,27000000
335,5212,533,9750000
335,5212,635,10000000
335,5271,516,250000
335,6222,516,3000000
336,3541,516,3715000
336,3541,517,250000
336,4111,541,1119148000
336,4112,541,38000000
336,4113,541,8000000
336,4114,541,16000000
336,4115,541,1000000
336,4116,541,20500000
336,4117,541,15000000
336,4121,541,46000000
336,4124,541,2000000
336,4125,541,2000000
336,4151,541,150000000
336,4152,541,1144500000
336,4193,581,250000
336,4329,522,1300000
336,4349,522,9700000
336,4359,522,1800000
336,5271,513,30000
336,5271,516,120000
336,5399,516,4645000
336,5399,517,500000
336,5420,501,4693152267
336,5420,502,6851267433
336,5420,503,3902013858
336,5420,504,2497000
336,5420,512,774000
336,5420,513,146389870
336,5420,514,119500
336,5420,515,364257378
336,5420,516,657015405
336,5420,517,112463100
336,5420,518,20000
336,5420,519,912243343
336,5420,534,115308583
336,5420,536,1700000
336,5420,549,128002900
336,5420,590,145621969
336,5420,612,81230083
336,5430,501,3018402524
336,5430,502,1218464
336,5430,503,1020631894
336,5430,512,82000
336,5430,513,26818800
336,5430,514,117000
336,5430,515,52070000
336,5430,516,93485800
336,5430,517,20827700
336,5430,518,10000
336,5430,519,20091500
336,5430,534,30184025
336,5430,536,400500
336,5430,549,4300000
336,5430,554,80000
336,5430,590,80000
336,5430,612,22666915
336,5441,501,6345396020
336,5441,502,321223385
336,5441,503,2253381626
336,5441,513,940586600
336,5441,515,809500000
336,5441,516,329550286
336,5441,517,181779297
336,5441,519,20000000
336,5441,534,64453959
336,5441,536,4300000
336,5441,549,99300000
336,5441,554,250000
336,5441,611,5186060
336,5441,612,191825891
336,5441,690,15903444
336,5442,501,28600000
336,5442,502,3200000
336,5442,503,10608480
336,5442,513,4620000
336,5442,515,10500000
336,5442,516,3203600
336,5442,517,622000
336,5442,534,301000
336,5449,533,228059513
336,5450,501,258879729
336,5450,502,1665621
336,5450,503,87923715
336,5450,513,1950000
336,5450,514,60000
336,5450,515,8640000
336,5450,516,24934707
336,5450,517,4305000
336,5450,519,50000
336,5450,534,2588797
336,5450,536,204000
336,5450,590,3190900
336,5450,612,6900000
336,5461,501,328937249
336,5461,502,14652933
336,5461,503,116133482
336,5461,504,230091000
336,5461,512,285000
336,5461,513,9520000
336,5461,514,10000
336,5461,515,16000000
336,5461,516,467688526
336,5461,517,30900000
336,5461,518,1000
336,5461,519,2770000
336,5461,522,4300000
336,5461,534,3289374
336,5461,536,160000
336,5461,549,6300000
336,5461,590,1598400
336,5461,612,791338500
336,5462,501,16750216
336,5462,502,455820
336,5462,503,5815641
336,5462,513,140000
336,5462,514,10000
336,5462,516,454000
336,5462,517,179000
336,5462,534,167502
336,5491,551,912000
336,5491,554,5562000
336,5499,501,32021282
336,5499,502,9221096
336,5499,503,13601924
336,5499,504,60000
336,5499,512,240000
336,5499,513,723000
336,5499,514,10000
336,5499,515,5000000
336,5499,516,8211300
336,5499,517,1514000
336,5499,519,30000
336,5499,534,320213
336,5499,536,20000
336,6391,581,2000000
343,6149,501,78243274
343,6149,502,1890912
343,6149,503,27085356
343,6149,513,1936000
343,6149,514,20000
343,6149,515,3668661
343,6149,516,65597906
343,6149,517,3293000
343,6149,519,2051700
343,6149,534,782432
343,6149,536,15940
343,6149,549,2500000
343,6149,611,3000000
343,6149,612,19000000
344,2561,501,129120235
344,2561,502,864182
344,2561,503,43934733
344,2561,504,2000000
344,2561,513,6150000
344,2561,514,150000
344,2561,515,4000000
344,2561,516,29126655
344,2561,517,7400000
344,2561,519,1250000
344,2561,534,1291204
344,2561,536,50000
344,2561,549,1200000
344,2561,612,8670000
344,6223,551,3500000
345,6114,611,1200000
345,6114,612,3800000
345,6146,501,680328842
345,6146,502,31672000
345,6146,503,240656285
345,6146,504,6914100
345,6146,512,150000
345,6146,513,10263450
345,6146,514,33000
345,6146,515,28178272
345,6146,516,118592079
345,6146,517,18505141
345,6146,519,2535000
345,6146,534,6803289
345,6146,536,151000
345,6146,554,38000
345,6146,581,150000
345,6146,590,10998364
345,6146,611,192984477
345,6146,612,14600000
346,2561,501,104564196
346,2561,502,293579
346,2561,503,35441928
346,2561,513,2224000
346,2561,515,855000
346,2561,516,207731797
346,2561,517,1280000
346,2561,519,10000
346,2561,534,1045642
346,2561,536,20011500
346,2561,549,140000
346,2561,611,115422235
346,2561,612,56070107
346,2563,501,2379057147
346,2563,502,3038330
346,2563,503,805148272
346,2563,512,125000
346,2563,513,26070890
346,2563,515,105540400
346,2563,516,273823500
346,2563,517,26829900
346,2563,519,346000
346,2563,534,23790572
346,2563,536,414800
346,2563,549,3098900
346,2563,611,165000
346,2563,612,46099000
346,2580,533,13553409
346,2590,517,1050000
346,2590,519,5000
346,2590,554,360000
348,2161,501,120271823
348,2161,502,93813
348,2161,503,40683585
348,2161,513,1617000
348,2161,514,2000
348,2161,515,3870000
348,2161,516,11128595
348,2161,517,3540000
348,2161,518,3643
348,2161,519,250800
348,2161,534,1202718
348,2161,536,33000
348,2161,549,1590000
348,2161,611,4305000
348,2161,612,3700000
349,2161,501,198268412
349,2161,502,2315524
349,2161,503,67797370
349,2161,504,5600000
349,2161,513,2862000
349,2161,514,30000
349,2161,515,7745000
349,2161,516,48823263
349,2161,517,4850000
349,2161,518,1000
349,2161,519,2651000
349,2161,534,1982684
349,2161,536,46000
349,2161,553,1150000
349,2161,581,1000
349,2161,611,2200000
349,2161,612,14272583
353,2561,501,176973981
353,2561,502,2303182
353,2561,503,60595681
353,2561,504,6350000
353,2561,512,250000
353,2561,513,2349000
353,2561,514,70000
353,2561,515,8400000
353,2561,516,32025878
353,2561,517,5170000
353,2561,519,2610000
353,2561,534,1769740
353,2561,536,105000
353,2561,590,5000
353,2561,611,17900000
353,2561,612,9000000
355,6211,501,62993166
355,6211,502,303513
355,6211,503,21291691
355,6211,513,1777724
355,6211,514,3000
355,6211,515,3983000
355,6211,516,3168558
355,6211,517,450748
355,6211,534,629933
355,6211,536,4060
355,6211,549,1400000
355,6219,501,58616515
355,6219,502,4705139
355,6219,503,21402719
355,6219,504,3437700
355,6219,513,1137100
355,6219,514,10000
355,6219,515,3133807
355,6219,516,22717889
355,6219,517,1423441
355,6219,519,30000
355,6219,534,586165
355,6219,536,8000
355,6219,554,1250000
355,6219,612,7500000
358,5410,501,84593669
358,5410,502,51572200
358,5410,503,46024065
358,5410,513,7241856
358,5410,514,45000
358,5410,515,6000000
358,5410,516,15795712
358,5410,517,6371441
358,5410,519,7835200
358,5410,534,1352048
358,5410,536,216000
358,5410,549,2587200
358,5410,551,60000
358,5410,611,509073
358,5410,612,13971259
359,2532,501,8376240
359,2532,502,6926400
359,2532,503,5172293
359,2532,504,706000
359,2532,513,75000
359,2532,515,390000
359,2532,516,3123845
359,2532,517,292561
359,2532,519,944400
359,2532,534,84263
359,2532,536,3000
359,2532,612,1100000
361,3801,501,45738616
361,3801,502,9711740
361,3801,503,18742220
361,3801,504,1550000
361,3801,513,2760000
361,3801,514,25000
361,3801,515,2400000
361,3801,516,35235017
361,3801,517,6590000
361,3801,519,13783000
361,3801,522,14900000
361,3801,533,6460919665
361,3801,534,457385
361,3801,536,20000
361,3801,549,1000000
361,3801,554,600000
361,3801,635,1338000000
362,3411,522,2283000000
362,3419,522,4123693798
362,3419,632,596000000
362,3419,634,734000000
362,3461,501,50811183
362,3461,502,7974800
362,3461,503,19869661
362,3461,504,400000
362,3461,513,1400000
362,3461,515,1250000
362,3461,516,36455040
362,3461,517,3400000
362,3461,518,480000
362,3461,519,2465000
362,3461,533,21676886
362,3461,534,508112
362,3461,536,565000
362,3461,554,3300000
362,3461,590,11746263
362,3461,611,10000000
364,6141,501,291194189
364,6141,502,74543805
364,6141,503,123450443
364,6141,504,700000
364,6141,513,10180000
364,6141,514,100000
364,6141,515,3670000
364,6141,516,1260389832
364,6141,517,4350000
364,6141,518,250000
364,6141,519,1720000
364,6141,533,165056282
364,6141,534,3031610
364,6141,536,50000
364,6141,611,679227522
364,6141,612,171700000
364,6141,635,77300000
371,6149,501,18762623
371,6149,502,700000
371,6149,503,6578366
371,6149,513,14000
371,6149,514,1373
371,6149,515,410000
371,6149,516,2050000
371,6149,517,77001
371,6149,519,21000
371,6149,534,187625
371,6149,536,15000
371,6149,611,730000
371,6149,612,5859400
372,3362,501,28472696
372,3362,502,20188896
372,3362,503,16447618
372,3362,513,1040000
372,3362,514,4000
372,3362,515,1336000
372,3362,516,9535071
372,3362,517,1458000
372,3362,519,3000
372,3362,534,284727
372,3362,536,1800
372,3362,554,100000
372,3362,611,2900000
374,5171,513,34879000
374,5171,516,140126000
374,5171,517,50000
374,5171,612,20000000
374,5220,512,500000
374,5220,513,134356000
374,5220,515,40680000
374,5220,516,3084850836
374,5220,517,22350000
374,5220,518,30000
374,5220,519,116000
374,5220,536,152000
374,5220,612,190000000
374,5261,501,213656789
374,5261,502,1357529
374,5261,503,72674840
374,5261,504,55000
374,5261,513,9696000
374,5261,514,30000
374,5261,515,6992000
374,5261,516,65976000
374,5261,517,8450457
374,5261,518,20000
374,5261,519,980000
374,5261,534,2136567
374,5261,536,405000
374,5261,549,6700000
374,5261,590,50000
374,5261,611,4000000
374,5261,612,11000000
375,2161,501,168611215
375,2161,502,2000700
375,2161,503,57666829
375,2161,513,6432600
375,2161,515,5905000
375,2161,516,56544340
375,2161,517,11037511
375,2161,519,15000
375,2161,533,186585236
375,2161,534,1696120
375,2161,536,129500
375,2161,549,3140000
375,2161,611,5931000
375,2161,612,20276960
375,2161,635,2450000
375,2191,513,29400
375,2191,516,430800
375,2191,517,5844803
375,2191,519,2350000
375,2191,551,1085580
375,2191,554,1400000
375,5261,516,5300000
376,4121,541,500000
376,4124,541,620000
376,4125,541,30000
376,4151,541,9000000
376,4152,541,104513671
376,5399,501,280684170
376,5399,502,2079040
376,5399,503,95156872
376,5399,504,3010911
376,5399,512,50000
376,5399,513,3530000
376,5399,514,8000
376,5399,515,14010000
376,5399,516,12642931
376,5399,517,8827505
376,5399,519,6340000
376,5399,534,2806842
376,5399,536,5000
376,5399,590,3000000
376,5399,612,800000
376,5399,690,27664000
377,3803,501,88571633
377,3803,502,9523835
377,3803,503,33156268
377,3803,513,1700000
377,3803,515,100000
377,3803,516,75505697
377,3803,517,5910098
377,3803,519,1500000
377,3803,521,3417318237
377,3803,533,2919805658
377,3803,534,885717
377,3803,590,2376082
377,3803,611,82000
377,3803,612,200000
377,5180,521,30000000
377,5180,533,70000000
378,5199,516,1490672
378,5199,517,330000
378,5199,519,4300000
378,5199,554,3181910
378,5316,501,258380099
378,5316,502,803648
378,5316,503,87604106
378,5316,512,100000
378,5316,513,15506000
378,5316,514,500000
378,5316,515,8784000
378,5316,516,132027253
378,5316,517,28450000
378,5316,519,10230000
378,5316,522,3700672
378,5316,534,2583801
378,5316,536,25000
378,5316,549,3000000
378,5316,554,200000
378,5316,611,22002514
378,5316,612,95626410
381,6130,501,350580542
381,6130,502,37243994
381,6130,503,131084693
381,6130,504,172000
381,6130,512,30000
381,6130,513,8408360
381,6130,514,10000
381,6130,515,8558400
381,6130,516,65204356
381,6130,517,9412900
381,6130,519,6602800
381,6130,534,3505805
381,6130,536,99600
381,6130,554,150000
381,6130,590,10000
381,6130,611,3000000
381,6130,612,24500000
396,6310,514,98696880286
396,6310,516,15000000
396,6310,536,5000000
396,6310,581,1250000000
397,6399,516,10000000
398,1019,581,159700000
398,2131,521,250000000
398,2211,516,100000
398,2219,634,55000000
398,2564,519,60000000
398,3599,531,154600000000
398,3611,516,3042000
398,3611,519,7452000
398,3615,549,2000000000
398,3771,532,10000000
398,4191,549,7500000000
398,4193,581,100000
398,4341,581,32000000
398,5199,551,417800000
398,5220,590,140000000
398,5316,516,1025000000
398,5316,611,30000000
398,5529,590,60000000
398,6114,532,506720000
398,6114,590,277142091
398,6115,532,1500000
398,6115,590,9000000
398,6141,516,8000000
398,6141,519,5500000
398,6141,551,65245250000
398,6141,590,1483341114
398,6141,620,346000000
398,6142,590,3000000
398,6190,522,1250960000
398,6310,516,259000000
398,6401,532,13740969100
398,6409,516,20004000
398,6409,519,259502000
398,6409,532,75000000
398,6409,536,20000000
398,6409,571,500000000
398,6409,581,575500000
398,6409,590,18200000000